volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
35567	66	9000	36000	18000	22	31923	0.8975454775494138	189181	0.3667656050980111	12.45
60192	65	6000	35000	18000	22	53291	0.8853502126528442	390021	0.4847715357481114	12.22
102280	66	6000	36000	18000	22	91453	0.8941435275713727	711135	0.5273526140155729	12.5
108059	66	6000	36000	17000	22	96583	0.8937987580858605	753744	0.5296943946467235	12.53
104512	67	6000	37000	18000	22	94352	0.9027862829148806	723946	0.5185072181015491	12.68
138713	66	6000	36000	18000	22	124029	0.8941411403401267	963659	0.5241293599986947	12.75
128596	66	6000	36000	18000	22	114983	0.8941413418768858	896553	0.5275979499926735	12.67
165592	66	6000	35000	18000	22	114983	0.6943753321416494	896553	0.4038454262085368	12.99
18044	66	6000	35000	18000	22	16097	0.8920970959875859	50217	0.16955293021308493	12.59
32252	67	6000	36000	18000	22	29052	0.9007813468932159	161397	0.33765981083167534	12.65
53378	66	6000	36000	18000	22	47727	0.8941324141031886	333649	0.4562078777279918	12.39
57823	66	5000	36000	18000	22	51635	0.89298376078723	369426	0.4706975108556052	12.38
130503	66	6000	35000	18000	22	116427	0.8921404105652744	905623	0.5249735809813209	12.69
91968	66	8000	36000	17000	22	82411	0.8960834203201113	636533	0.5234642076774608	12.45
110545	66	13000	36000	18000	22	99710	0.901985616717174	777271	0.5307999035742407	12.55
180102	66	6000	36000	18000	17	180102	1	606995	0.24930598310537597	13.13
215548	66	6000	36000	18000	22	192731	0.8941442277358176	1400323	0.47094518083654874	13.47
229664	66	6000	36000	16000	22	192731	0.8391868120384561	1400323	0.4387760345675763	13.6
12924	66	6000	36000	18000	22	11555	0.8940730424017332	9503	0.040722663364172795	12.64
39525	66	5000	36000	18000	22	35295	0.8929791271347248	222484	0.3970836791333137	12.43
59712	66	6000	36000	18000	22	53391	0.8941418810289389	384495	0.475134509919257	12.38
77508	66	6000	36000	20000	22	69355	0.8948108582339888	523260	0.506495505271034	12.4
93904	66	13000	36000	18000	24	73446	0.7821392059976146	623114	0.4996732269857575	12.46
71155	66	13000	36000	18000	19	71155	1	373335	0.3894545226943178	12.39
145701	66	7000	36000	18000	22	130444	0.8952855505452948	1010060	0.5213403949254398	12.81
