volume	quality	unit_price
114000	65	12.4
114000	66	12.57
114000	67	12.74
114000	68	12.92
114000	69	13.11
114000	70	13.3
114000	71	13.5
114000	72	13.71
114000	73	13.92
114000	74	14.14
114000	75	14.38
114000	76	14.61
114000	77	14.86
114000	78	15.12
114000	79	15.39
114000	80	15.66
115000	65	12.41
115000	66	12.57
115000	67	12.75
115000	68	12.93
115000	69	13.11
115000	70	13.31
115000	71	13.51
115000	72	13.71
115000	73	13.93
115000	74	14.15
115000	75	14.38
115000	76	14.62
115000	77	14.87
115000	78	15.13
115000	79	15.39
115000	80	15.67
116000	65	12.41
116000	66	12.58
116000	67	12.75
116000	68	12.93
116000	69	13.12
116000	70	13.31
116000	71	13.51
116000	72	13.72
116000	73	13.94
116000	74	14.16
116000	75	14.39
116000	76	14.63
116000	77	14.88
116000	78	15.13
116000	79	15.4
116000	80	15.67
117000	65	12.42
117000	66	12.59
117000	67	12.76
117000	68	12.94
117000	69	13.13
117000	70	13.32
117000	71	13.52
117000	72	13.73
117000	73	13.94
117000	74	14.16
117000	75	14.4
117000	76	14.63
117000	77	14.88
117000	78	15.14
117000	79	15.41
117000	80	15.68
118000	65	12.43
118000	66	12.59
118000	67	12.77
118000	68	12.95
118000	69	13.13
118000	70	13.33
118000	71	13.53
118000	72	13.73
118000	73	13.95
118000	74	14.17
118000	75	14.4
118000	76	14.64
118000	77	14.89
118000	78	15.15
118000	79	15.41
118000	80	15.69
119000	65	12.43
119000	66	12.6
119000	67	12.77
119000	68	12.95
119000	69	13.14
119000	70	13.33
119000	71	13.53
119000	72	13.74
119000	73	13.96
119000	74	14.18
119000	75	14.41
119000	76	14.65
119000	77	14.9
119000	78	15.15
119000	79	15.42
119000	80	15.69
120000	50	10.52
120000	51	10.62
120000	52	10.72
120000	53	10.83
120000	54	10.94
120000	55	11.06
120000	56	11.18
120000	57	11.3
120000	58	11.42
120000	59	11.55
120000	60	11.69
120000	61	11.83
120000	62	11.97
120000	63	12.12
120000	64	12.28
120000	65	12.44
120000	66	12.61
120000	67	12.78
120000	68	12.96
120000	69	13.15
120000	70	13.34
120000	71	13.54
120000	72	13.75
120000	73	13.96
120000	74	14.19
120000	75	14.42
120000	76	14.66
