volume	quality	unit_price
320000	95	22.8
330000	60	13.43
330000	61	13.57
330000	62	13.72
330000	63	13.87
330000	64	14.02
330000	65	14.18
330000	66	14.35
330000	67	14.52
330000	68	14.7
330000	69	14.89
330000	70	15.08
330000	71	15.28
330000	72	15.43
330000	73	15.7
330000	74	15.93
330000	75	16.16
330000	76	16.4
330000	77	16.65
330000	78	16.9
330000	79	17.17
330000	80	17.44
330000	81	17.73
330000	82	18.02
330000	83	18.33
330000	84	18.65
330000	85	18.97
330000	86	19.31
330000	87	19.66
330000	88	20.02
330000	89	20.4
330000	90	20.79
330000	91	21.19
330000	92	21.6
330000	93	22.02
330000	94	22.46
330000	95	22.92
340000	60	13.49
340000	61	13.63
340000	62	13.77
340000	63	13.92
340000	64	14.08
340000	65	14.24
340000	66	14.41
340000	67	14.58
340000	68	14.76
340000	69	14.95
340000	70	15.14
340000	71	15.34
340000	72	15.55
340000	73	15.76
340000	74	15.98
340000	75	16.21
340000	76	16.45
340000	77	16.7
340000	78	16.96
340000	79	17.22
340000	80	17.5
340000	81	17.79
340000	82	18.08
340000	83	18.39
340000	84	18.7
340000	85	19.03
340000	86	19.37
340000	87	19.72
340000	88	20.08
340000	89	20.46
340000	90	20.84
340000	91	21.24
340000	92	21.6
340000	93	22.08
340000	94	22.52
340000	95	22.98
350000	60	13.54
350000	61	13.68
350000	62	13.83
350000	63	13.98
350000	64	14.13
350000	65	14.29
350000	66	14.46
350000	67	14.63
350000	68	14.81
350000	69	15
350000	70	15.19
350000	71	15.39
350000	72	15.6
350000	73	15.82
350000	74	16.04
350000	75	16.27
350000	76	16.51
350000	77	16.76
350000	78	17.01
350000	79	17.28
350000	80	17.55
350000	81	17.84
350000	82	18.13
350000	83	18.44
350000	84	18.76
350000	85	19.08
350000	86	19.42
350000	87	19.77
350000	88	20.14
350000	89	20.51
350000	90	20.9
350000	91	21.3
350000	92	21.71
350000	93	22.13
350000	94	22.57
350000	95	23.03
360000	60	13.59
360000	61	13.73
360000	62	13.88
360000	63	14.03
360000	64	14.18
360000	65	14.35
360000	66	14.51
360000	67	14.69
360000	68	14.87
360000	69	15.05
360000	70	15.24
360000	71	15.44
360000	72	15.65
360000	73	15.87
360000	74	16.09
360000	75	16.32
360000	76	16.56
360000	77	16.81
360000	78	17.06
360000	79	17.33
360000	80	17.61
360000	81	17.89
360000	82	18.19
360000	83	18.49
360000	84	18.81
360000	85	19.14
360000	86	19.48
360000	87	19.83
360000	88	20.19
360000	89	20.56
360000	90	20.95
360000	91	21.35
360000	92	21.76
360000	93	22.19
360000	94	22.63
360000	95	23.08
370000	60	13.64
370000	61	13.78
370000	62	13.93
370000	63	14.08
370000	64	14.24
370000	65	14.4
370000	66	14.56
370000	67	14.74
370000	68	14.92
370000	69	15.1
370000	70	15.3
370000	71	15.5
370000	72	15.7
370000	73	15.92
370000	74	16.14
370000	75	16.37
370000	76	16.61
370000	77	16.86
370000	78	17.12
370000	79	17.38
370000	80	17.66
370000	81	17.94
370000	82	18.24
370000	83	18.54
370000	84	18.86
370000	85	19.19
370000	86	19.53
370000	87	19.88
370000	88	20.24
370000	89	20.61
370000	90	21
370000	91	21.4
370000	92	21.81
370000	93	22.24
370000	94	22.68
370000	95	23.13
380000	60	13.69
380000	61	13.83
380000	62	13.98
380000	63	14.13
380000	64	14.29
380000	65	14.45
380000	66	14.61
380000	67	14.79
380000	68	14.97
380000	69	15.15
380000	70	15.35
380000	71	15.55
380000	72	15.75
380000	73	15.97
380000	74	16.19
380000	75	16.42
380000	76	16.66
380000	77	16.91
380000	78	17.17
380000	79	17.43
380000	80	17.71
380000	81	17.99
380000	82	18.29
380000	83	18.59
380000	84	18.91
380000	85	19.24
380000	86	19.58
380000	87	19.93
380000	88	20.29
380000	89	20.66
380000	90	21.05
380000	91	21.45
380000	92	21.86
380000	93	22.29
380000	94	22.73
380000	95	23.18
390000	60	13.74
390000	61	13.88
390000	62	14.03
390000	63	14.18
390000	64	14.34
390000	65	14.5
390000	66	14.66
390000	67	14.84
390000	68	15.02
390000	69	15.2
390000	70	15.4
390000	71	15.6
390000	72	15.75
390000	73	16.02
390000	74	16.24
390000	75	16.47
390000	76	16.71
390000	77	16.96
390000	78	17.22
390000	79	17.48
390000	80	17.76
390000	81	18.04
